file,original,translation
"movements_translations_3.json","6) (B4) 9호선 개화 방면 승강장으로 이동","6) (B4) Move to Line 9 개화-bound platform"
"movements_translations_3.json","2) 9호선 방향 환승 엘리베이터 탑승","2) 9Line  direction 환승 elevator board"
"movements_translations_3.json","4) 9호선 공항시장 방면 승강장으로 이동","4) 9Line  공항시장  direction platformto move"
"movements_translations_3.json","2) (B2) 9호선, 공항철도 대합실로 이동","2) (B2) 9Line , 공항철도 concourse로 move"
"movements_translations_3.json","3) 공항철도 마곡나루 방면 엘리베이터 탑승","3) 공항철도 마곡나루  direction elevator board"
"movements_translations_3.json","4) (B3) 공항철도 마곡나루 방면 승강장으로 이동","4) (B3) 공항철도 마곡나루  direction platformto move"
"movements_translations_3.json","3) 공항철도 계양 방면 엘리베이터 탑승","3) 공항철도 계양  direction elevator board"
"movements_translations_3.json","4) (B4) 공항철도 계양 방면 승강장으로 이동","4) (B4) 공항철도 계양  direction platformto move"
"movements_translations_3.json","4) 공항철도 마곡나루 방면 승강장으로 이동","4) 공항철도 마곡나루  direction platformto move"
"movements_translations_3.json","4) 공항철도 계양 방면 엘리베이터 탑승","4) 공항철도 계양  direction elevator board"
"movements_translations_3.json","5) (B4) 공항철도 계양 방면 승강장으로 이동","5) (B4) 공항철도 계양  direction platformto move"
"movements_translations_3.json","3) 김포골드라인 대합실로 이동","3) 김포골드라인 concourse로 move"
"movements_translations_3.json","4) 김포골드라인 고촌 방면 엘리베이터 탑승","4) 김포골드라인 고촌  direction elevator board"
"movements_translations_3.json","5) (B4) 김포골드라인 고촌 방면 승강장으로 이동","5) (B4) 김포골드라인 고촌  direction platformto move"
"movements_translations_3.json","5) (B2) 9호선, 공항철도 대합실로 이동","5) (B2) 9Line , 공항철도 concourse로 move"
"movements_translations_3.json","6) 김포골드라인 대합실로 이동","6) 김포골드라인 concourse로 move"
"movements_translations_3.json","7) 김포골드라인 고촌 방면 엘리베이터 탑승","7) 김포골드라인 고촌  direction elevator board"
"movements_translations_3.json","8) (B4) 김포골드라인 고촌 방면 승강장으로 이동","8) (B4) 김포골드라인 고촌  direction platformto move"
"movements_translations_3.json","1) (B3) 개화산방면 승강장 하차","1) (B3) Exit at 개화산-bound platform"
"movements_translations_3.json","3) 서해선 대합실로 이동","3) 서해선 concourse로 move"
"movements_translations_3.json","4) (B2) 서해선 엘리베이터 탑승","4) (B2) 서해선 elevator board"
"movements_translations_3.json","5) (B4) 서해선 능곡방면 엘리베이터 탑승","5) (B4) 서해선 능곡 direction elevator board"
"movements_translations_3.json","6) (B5) 능곡방면 승강장 승차","6) (B5) 능곡 direction platform board"
"movements_translations_3.json","5) (B4) 서해선 원종방면 엘리베이터 탑승","5) (B4) 서해선 원종 direction elevator board"
"movements_translations_3.json","6) (B5) 원종방면 승강장 승차","6) (B5) 원종 direction platform board"
"movements_translations_3.json","1) (B3) 5호선 송정방면 승강장 하차","1) (B3) Exit at Line 5 송정-bound platform"
"movements_translations_3.json","3) (B3) 9호선, 공항철도 방향 환승 통로로 이동","3) (B3) 9Line , 공항철도 direction 환승 통로로 move"
"movements_translations_3.json","6) 서해선 대합실로 이동","6) 서해선 concourse로 move"
"movements_translations_3.json","7) (B2) 서해선 엘리베이터 탑승","7) (B2) 서해선 elevator board"
"movements_translations_3.json","8) (B4) 서해선 능곡방면 엘리베이터 탑승","8) (B4) 서해선 능곡 direction elevator board"
"movements_translations_3.json","9) (B5) 능곡방면 승강장 승차","9) (B5) 능곡 direction platform board"
"movements_translations_3.json","8) (B4) 서해선 원종방면 엘리베이터 탑승","8) (B4) 서해선 원종 direction elevator board"
"movements_translations_3.json","9) (B5) 원종방면 승강장 승차","9) (B5) 원종 direction platform board"
"movements_translations_3.json","4) 김포공항 방면 엘리베이터 탑승","4) Take the elevator to 김포공항 direction"
"movements_translations_3.json","5) (B3) 김포공항 방면 승강장으로 이동","5) (B3) Move to the 김포공항-bound platform"
"movements_translations_3.json","4) 마곡 방면 엘리베이터 탑승","4) Take the elevator to 마곡 direction"
"movements_translations_3.json","5) (B3) 마곡 방면 승강장으로 이동","5) (B3) Move to the 마곡-bound platform"
"movements_translations_3.json","5) (B2) 송정 방면 승강장으로 이동","5) (B2) Move to the 송정-bound platform"
"movements_translations_3.json","4) 발산 방면 엘리베이터 탑승","4) Take the elevator to 발산 direction"
"movements_translations_3.json","5) (B2) 발산 방면 승강장으로 이동","5) (B2) Move to the 발산-bound platform"
"movements_translations_3.json","(1F) 6/7번 출입구 사이 엘리베이터 탑승 ","(1F) 6/7번 exit between elevator board "
"movements_translations_3.json","3) 마곡 방면 엘리베이터 앞 표 내는 곳 통과","3) 마곡  direction elevator 앞 표 내는 곳 pass through"
"movements_translations_3.json","5) (B2) 마곡 방면 승강장으로 이동","5) (B2) Move to the 마곡-bound platform"
"movements_translations_3.json","3) 우장산 방면 엘리베이터 앞 표 내는 곳 통과","3) 우장산  direction elevator 앞 표 내는 곳 pass through"
"movements_translations_3.json","4) 우장산 방면 엘리베이터 탑승","4) Take the elevator to 우장산 direction"
"movements_translations_3.json","5) (B2) 우장산 방면 승강장으로 이동","5) (B2) Move to the 우장산-bound platform"
"movements_translations_3.json","3) 발산 방면 엘리베이터 앞 표 내는 곳 통과","3) 발산  direction elevator 앞 표 내는 곳 pass through"
"movements_translations_3.json","3) 화곡 방면 엘리베이터 앞 표 내는 곳 통과","3) 화곡  direction elevator 앞 표 내는 곳 pass through"
"movements_translations_3.json","4) 화곡 방면 엘리베이터 탑승","4) Take the elevator to 화곡 direction"
"movements_translations_3.json","5) (B2) 화곡 방면 승강장으로 이동","5) (B2) Move to the 화곡-bound platform"
"movements_translations_3.json","5) (B2) 까치산 방면 승강장으로 이동","5) (B2) Move to the 까치산-bound platform"
"movements_translations_3.json","1) 1F 지상EV탑승->게이트 통과","1) 1F 지상EVboard->게이트 pass through"
"movements_translations_3.json","3) B5 상선 승강장(6-3) ","3) B5 상선 platform(6-3) "
"movements_translations_3.json","4) 승차(휠체어 칸)","4) board(휠체어 칸)"
"movements_translations_3.json","3) B5 하선 승강장(3-2) ","3) B5 하선 platform(3-2) "
"movements_translations_3.json","1) 5호선 화곡방면 승강장","1) 5Line  화곡 direction platform"
"movements_translations_3.json","2) B5 상선 승강장(6-3) EV 탑승 ","2) B5 상선 platform(6-3) EV board "
"movements_translations_3.json","4) B1 대합실 신정역 방면 EV 탑승","4) B1 concourse 신정역  direction EV board"
"movements_translations_3.json","5) B5 하선 승강장(3-2) 하차 ","5) B5 하선 platform(3-2) exit "
"movements_translations_3.json","6) B5 2호선 신정네거리역 방면 승강장으로 이동","6) B5 2Line  신정네거리역  direction platformto move"
"movements_translations_3.json","1) (B5) 5호선 신정 방면 승강장 하차","1) (B5) Exit at Line 5 신정-bound platform"
"movements_translations_3.json","2) (B5) 2호선 신정네거리 방면 승강장으로 이동","2) (B5) Move to Line 2 신정네거리-bound platform"
"movements_translations_3.json","4) 목동 방면 엘리베이터 탑승","4) Take the elevator to 목동 direction"
"movements_translations_3.json","5) (B3) 목동 방면 승강장으로 이동","5) (B3) Move to the 목동-bound platform"
"movements_translations_3.json","4) 신정 방면 엘리베이터 탑승","4) Take the elevator to 신정 direction"
"movements_translations_3.json","5) (B2) 신정 방면 승강장으로 이동","5) (B2) Move to the 신정-bound platform"
"movements_translations_3.json","4) 오목교 방면 엘리베이터 탑승","4) Take the elevator to 오목교 direction"
"movements_translations_3.json","5) (B2) 오목교 방면 승강장으로 이동","5) (B2) Move to the 오목교-bound platform"
"movements_translations_3.json","5) (B5) 오목교 방면 승강장으로 이동","5) (B5) Move to the 오목교-bound platform"
"movements_translations_3.json","4) 영등포시장 방면 엘리베이터 탑승","4) Take the elevator to 영등포시장 direction"
"movements_translations_3.json","5) (B5) 영등포시장 방면 승강장으로 이동","5) (B5) Move to the 영등포시장-bound platform"
"movements_translations_3.json","2) (1F) 7번 출입구 엘리베이터 하차","2) (1F) 7번 exit elevator exit"
"movements_translations_3.json","4) (B1) 2번 출입구 엘리베이터 하차","4) (B1) 2번 exit elevator exit"
"movements_translations_3.json","5) (B1) 2호선 문래방면 엘리베이터 탑승","5) (B1) Take the elevator to Line 2 문래 direction"
"movements_translations_3.json","6) (B2) 2호선 문래방면 엘리베이터 하차","6) (B2) 2Line  문래 direction elevator exit"
"movements_translations_3.json","1) (B5) 영등포시장방면 엘리베이터 탑승","1) (B5) Take the elevator to 영등포시장 direction"
"movements_translations_3.json","2) (B4) 영등포시장방면 엘리베이터 하차","2) (B4) 영등포시장 direction elevator exit"
"movements_translations_3.json","3) (B4) 표 내는 곳 통과 후 5호선 양평 방향 엘리베이터 탑승","3) (B4) Pass through the ticket gate 후 5Line  Yangpyeong direction elevator board"
"movements_translations_3.json","4) (F1) 7번 출입구 엘리베이터 하차","4) (F1) 7번 exit elevator exit"
"movements_translations_3.json","6) (B1) 2번 출입구 엘리베이터 하차","6) (B1) 2번 exit elevator exit"
"movements_translations_3.json","7) (B1) 문래방면 엘리베이터 탑승","7) (B1) Take the elevator to 문래 direction"
"movements_translations_3.json","8) (B2) 문래방면 엘리베이터 하차","8) (B2) 문래 direction elevator exit"
"movements_translations_3.json","4) 신길 방면 엘리베이터 탑승","4) Take the elevator to 신길 direction"
"movements_translations_3.json","5) (B6) 신길 방면 승강장으로 이동","5) (B6) Move to the 신길-bound platform"
"movements_translations_3.json","5) (B4) 영등포시장 방면 승강장으로 이동","5) (B4) Move to the 영등포시장-bound platform"
"movements_translations_3.json","4) 여의도 방면 엘리베이터 탑승","4) Take the elevator to 여의도 direction"
"movements_translations_3.json","5) (B4) 여의도 방면 승강장으로 이동","5) (B4) Move to the 여의도-bound platform"
"movements_translations_3.json","1) (B4) 5호선 영등포시장 방면 승강장 하차","1) (B4) Exit at Line 5 영등포시장-bound platform"
"movements_translations_3.json","2) 1호선 방향 환승 엘리베이터 탑승","2) 1Line  direction 환승 elevator board"
"movements_translations_3.json","4) 1호선 환승통로 방향 경사형 엘리베이터 탑승","4) 1Line  환승통로 direction 경사형 elevator board"
"movements_translations_3.json","6) 1호선 대방 방면 엘리베이터 탑승","6) Take the elevator to Line 1 대방 direction"
"movements_translations_3.json","7) (1F) 1호선 대방 방면 승강장으로 이동","7) (1F) Move to Line 1 대방-bound platform"
"movements_translations_3.json","6) 1호선 영등포 방면 엘리베이터 탑승","6) Take the elevator to Line 1 영등포 direction"
"movements_translations_3.json","7) (1F) 1호선 영등포 방면 승강장으로 이동","7) (1F) Move to Line 1 영등포-bound platform"
"movements_translations_3.json","1) (B4) 5호선 여의도 방면 승강장 하차","1) (B4) Exit at Line 5 여의도-bound platform"
"movements_translations_3.json","5) (B4) 신길 방면 승강장으로 이동","5) (B4) Move to the 신길-bound platform"
"movements_translations_3.json","4) 여의나루 방면 엘리베이터 탑승","4) Take the elevator to 여의나루 direction"
"movements_translations_3.json","5) (B4) 여의나루 방면 승강장으로 이동","5) (B4) Move to the 여의나루-bound platform"
"movements_translations_3.json","1) (B4) 5호선 신길 방면 승강장 하차","1) (B4) Exit at Line 5 신길-bound platform"
"movements_translations_3.json","4) 9호선 표 내는 곳 통과","4) 9Line  표 내는 곳 pass through"
"movements_translations_3.json","6) 대합실 방향 엘리베이터로 이동","6) concourse direction elevator로 move"
"movements_translations_3.json","8) 9호선 샛강 방면 엘리베이터로 이동","8) 9Line  샛강  direction elevator로 move"
"movements_translations_3.json","9) 9호선 샛강 방면 엘리베이터 탑승","9) Take the elevator to Line 9 샛강 direction"
"movements_translations_3.json","10) (B2) 9호선 샛강 방면 승강장으로 이동","10) (B2) Move to Line 9 샛강-bound platform"
"movements_translations_3.json","5) 9호선 국회의사당 방면 승강장으로 이동","5) 9Line  국회의Sadang  direction platformto move"
"movements_translations_3.json","1) (B4) 5호선 여의나루 방면 승강장 하차","1) (B4) Exit at Line 5 여의나루-bound platform"
"movements_translations_3.json","5) 9호선 샛강 방면 승강장으로 이동","5) 9Line  샛강  direction platformto move"
"movements_translations_3.json","7) (B2) 9호선 국회의사당 방면 승강장으로 이동","7) (B2) Move to Line 9 국회의Sadang-bound platform"
"movements_translations_3.json","8) 9호선 국회의사당 방면 엘리베이터 탑승","8) Take the elevator to Line 9 국회의Sadang direction"
"movements_translations_3.json","9) (B2) 9호선 국회의사당 방면 승강장으로 이동","9) (B2) Move to Line 9 국회의Sadang-bound platform"
"movements_translations_3.json","1) (지상) 4번 출입구 옆 엘리베이터 탑승","1) (지상) Take the elevator at Exit 4"
"movements_translations_3.json","2) 이동통로로 이동","2) move통로로 move"
"movements_translations_3.json","3) (M1) 경사형 엘리베이터 탑승","3) (M1) 경사형 elevator board"
"movements_translations_3.json","6) (B5) 여의도/마포 방면 플랫폼 이동","6) (B5) 여의도/마포  direction 플랫폼 move"
"movements_translations_3.json","8) (휠체어칸) 승차","8) (휠체어칸) board"
"movements_translations_3.json","5) (B5) 여의나루 방면 승강장으로 이동","5) (B5) Move to the 여의나루-bound platform"
"movements_translations_3.json","5) (B5) 공덕 방면 승강장으로 이동","5) (B5) Move to the 공덕-bound platform"
"movements_translations_3.json","3) 승차 태그 후 승강장 방향 엘리베이터 탑승","3) board 태그 후 platform direction elevator board"
"movements_translations_3.json","5) (B3) 마포 방면 승강장으로 이동","5) (B3) Move to the 마포-bound platform"
"movements_translations_3.json","5) (B3) 애오개 방면 승강장으로 이동","5) (B3) Move to the 애오개-bound platform"
"movements_translations_3.json","1) (B3) 5호선 마포 방면 승강장 하차","1) (B3) Exit at Line 5 마포-bound platform"
"movements_translations_3.json","4) 6호선 효창공원앞 방면 승강장으로 이동","4) 6Line  효창공원앞  direction platformto move"
"movements_translations_3.json","7) 6호선 대흥 방면 엘리베이터 탑승","7) Take the elevator to Line 6 대흥 direction"
"movements_translations_3.json","8) (B2) 6호선 대흥 방면 승강장으로 이동","8) (B2) Move to Line 6 대흥-bound platform"
"movements_translations_3.json","4) (B2) 6호선 효창공원앞 방면 승강장으로 이동","4) (B2) Move to Line 6 효창공원앞-bound platform"
"movements_translations_3.json","1) (B3) 5호선 애오개 방면 승강장 하차","1) (B3) Exit at Line 5 애오개-bound platform"
"movements_translations_3.json","9) (B2) 경의중앙선 서강대 방면 승강장으로 이동","9) (B2) 경의Jungang선 서강대  direction platformto move"
"movements_translations_3.json","8) 경의중앙선 효창공원앞 방면 엘리베이터 탑승","8) 경의Jungang선 효창공원앞  direction elevator board"
"movements_translations_3.json","9) (B2) 경의중앙선 효창공원앞 방면 승강장으로 이동","9) (B2) 경의Jungang선 효창공원앞  direction platformto move"
"movements_translations_3.json","8) 공항철도 서울역 방면 엘리베이터 탑승","8) 공항철도 Seoul Station  direction elevator board"
"movements_translations_3.json","9) (B4) 공항철도 서울역 방면 승강장으로 이동","9) (B4) 공항철도 Seoul Station  direction platformto move"
"movements_translations_3.json","8) 공항철도 홍대입구 방면 엘리베이터 탑승","8) 공항철도 Hongik Univ.  direction elevator board"
"movements_translations_3.json","9) (B4) 공항철도 홍대입구 방면 승강장으로 이동","9) (B4) 공항철도 Hongik Univ.  direction platformto move"
"movements_translations_3.json","6) 공덕 방면 엘리베이터 탑승","6) Take the elevator to 공덕 direction"
"movements_translations_3.json","7) (B4) 공덕 방면 승강장으로 이동","7) (B4) Move to the 공덕-bound platform"
"movements_translations_3.json","5) (B5) 애오개 방면 승강장으로 이동","5) (B5) Move to the 애오개-bound platform"
"movements_translations_3.json","5) (B5) 서대문 방면 승강장으로 이동","5) (B5) Move to the 서대문-bound platform"
"movements_translations_3.json","1) (B5) 5호선 애오개 방면 승강장 하차","1) (B5) Exit at Line 5 애오개-bound platform"
"movements_translations_3.json","1) (B5) 5호선 서대문 방면 승강장 하차","1) (B5) Exit at Line 5 서대문-bound platform"
"movements_translations_3.json","5) (B4) 광화문 방면 승강장으로 이동","5) (B4) Move to the 광화문-bound platform"
"movements_translations_3.json","5) (B4) 서대문 방면 승강장으로 이동","5) (B4) Move to the 서대문-bound platform"
"movements_translations_3.json","6) (B5) 광화문 방면 승강장으로 이동","6) (B5) Move to the 광화문-bound platform"
"movements_translations_3.json","6) (B5) 을지로 4가 방면 승강장으로 이동","6) (B5) 을지로 4가  direction platformto move"
"movements_translations_3.json","1) (B5) 5호선 광화문 방면 승강장 하차","1) (B5) Exit at Line 5 광화문-bound platform"
"movements_translations_3.json","6) 3호선 대합실로 이동","6) 3Line  concourse로 move"
"movements_translations_3.json","1) (1F) 2호선 1번 출입구 옆 엘리베이터 탑승","1) (1F) 2Line  1번 exit near elevator board"
"movements_translations_3.json","4) 4호선 환승통로 방향으로 이동","4) 4Line  환승통로 directionto move"
"movements_translations_3.json","6) (B3) 5호선 승강장 방향 환승 엘리베이터 이동","6) (B3) 5Line  platform direction 환승 elevator move"
"movements_translations_3.json","7) 5호선 승강장 방향 환승 엘리베이터 탑승","7) 5Line  platform direction 환승 elevator board"
"movements_translations_3.json","8) (B5) 청구 방면 승강장 이동","8) (B5) 청구  direction platform move"
"movements_translations_3.json","2) 4호선 방향 환승 엘리베이터 탑승","2) 4Line  direction 환승 elevator board"
"movements_translations_3.json","6) 2호선 대합실로 이동","6) 2Line  concourse로 move"
"movements_translations_3.json","1) (B5) 5호선 청구 방면 승강장 하차","1) (B5) Exit at Line 5 청구-bound platform"
"movements_translations_3.json","3) (B3) 4호선 충무로 방면 승강장으로 이동","3) (B3) Move to Line 4 충무로-bound platform"
"movements_translations_3.json","7) (B4) 신금호 방면 승강장으로 이동","7) (B4) Move to the 신금호-bound platform"
"movements_translations_3.json","4) 6호선 약수 방면 엘리베이터 탑승","4) Take the elevator to Line 6 약수 direction"
"movements_translations_3.json","5) (B2) 6호선 약수 방면 승강장으로 이동","5) (B2) Move to Line 6 약수-bound platform"
"movements_translations_3.json","1) (B4) 5호선 신금호 방면 승강장 하차","1) (B4) Exit at Line 5 신금호-bound platform"
"movements_translations_3.json","5) (B8) 청구 방면 승강장으로 이동","5) (B8) Move to the 청구-bound platform"
"movements_translations_3.json","5) (B8) 행당 방면 승강장으로 이동","5) (B8) Move to the 행당-bound platform"
"movements_translations_3.json","4) 신금호 방면 엘리베이터 탑승","4) Take the elevator to 신금호 direction"
"movements_translations_3.json","5) (B5) 신금호 방면 승강장으로 이동","5) (B5) Move to the 신금호-bound platform"
"movements_translations_3.json","4) 행당 방면 엘리베이터 탑승","4) Take the elevator to 행당 direction"
"movements_translations_3.json","5) (B5) 행당 방면 승강장으로 이동","5) (B5) Move to the 행당-bound platform"
"movements_translations_3.json","4) 마장 방면 엘리베이터 탑승","4) Take the elevator to 마장 direction"
"movements_translations_3.json","5) (B5) 마장 방면 승강장으로 이동","5) (B5) Move to the 마장-bound platform"
"movements_translations_3.json","6) 행당 방면 엘리베이터 탑승","6) Take the elevator to 행당 direction"
"movements_translations_3.json","7) (B5) 행당 방면 승강장으로 이동","7) (B5) Move to the 행당-bound platform"
"movements_translations_3.json","6) 마장 방면 엘리베이터 탑승","6) Take the elevator to 마장 direction"
"movements_translations_3.json","7) (B5) 마장 방면 승강장으로 이동","7) (B5) Move to the 마장-bound platform"
"movements_translations_3.json","1) (B5) 5호선 행당 방면 승강장 하차","1) (B5) Exit at Line 5 행당-bound platform"
"movements_translations_3.json","5) (B2) 환승 대합실로 이동","5) (B2) 환승 concourse로 move"
"movements_translations_3.json","6) 환승 대합실 방향 엘리베이터 탑승","6) 환승 concourse direction elevator board"
"movements_translations_3.json","7) (B1) 환승대합실로 이동","7) (B1) 환승concourse로 move"
"movements_translations_3.json","1) (B5) 5호선 마장 방면 승강장 하차","1) (B5) Exit at Line 5 마장-bound platform"
"movements_translations_3.json","8) 수인분당선 승강장 방향 엘리베이터 탑승","8) 수인분당선 platform direction elevator board"
"movements_translations_3.json","9) (1F) 수인분당선 청량리 방면 승강장으로 이동","9) (1F) 수인분당선 Cheongnyangni  direction platformto move"
"movements_translations_3.json","9) (1F) 수인분당선 서울숲 방면 승강장으로 이동","9) (1F) 수인분당선 서울숲  direction platformto move"
"movements_translations_3.json","8) 경의중앙선 승강장 방향 엘리베이터 탑승","8) 경의Jungang선 platform direction elevator board"
"movements_translations_3.json","9) (1F) 경의중앙선 응봉 방면 승강장으로 이동","9) (1F) 경의Jungang선 응봉  direction platformto move"
"movements_translations_3.json","9) (1F) 경의중앙선 청량리 방면 승강장으로 이동","9) (1F) 경의Jungang선 Cheongnyangni  direction platformto move"
"movements_translations_3.json","4) 답십리 방면 엘리베이터 탑승","4) Take the elevator to 답십리 direction"
"movements_translations_3.json","5) (B3) 답십리 방면 승강장으로 이동","5) (B3) Move to the 답십리-bound platform"
"movements_translations_3.json","5) (B3) 마장 방면 승강장으로 이동","5) (B3) Move to the 마장-bound platform"
"movements_translations_3.json","5) (B3) 장한평 방면 승강장으로 이동","5) (B3) Move to the 장한평-bound platform"
"movements_translations_3.json","5) (B3) 군자 방면 승강장으로 이동","5) (B3) Move to the 군자-bound platform"
"movements_translations_3.json","5) (B2) 장한평 방면 승강장으로 이동","5) (B2) Move to the 장한평-bound platform"
"movements_translations_3.json","5) (B2) 아차산 방면 승강장으로 이동","5) (B2) Move to the 아차산-bound platform"
"movements_translations_3.json","1) (B2) 5호선 장한평 방면 승강장 하차","1) (B2) Exit at Line 5 장한평-bound platform"
"movements_translations_3.json","2) 7호선 중곡 방면 엘리베이터 탑승","2) Take the elevator to Line 7 중곡 direction"
"movements_translations_3.json","3) (B3) 7호선 중곡 방면 승강장으로 이동","3) (B3) Move to Line 7 중곡-bound platform"
"movements_translations_3.json","2) 7호선 어린이대공원 방면 엘리베이터 탑승","2) 7Line  어린Ewha Womans Univ.공원  direction elevator board"
"movements_translations_3.json","3) (B3) 7호선 어린이대공원 방면 승강장으로 이동","3) (B3) 7Line  어린Ewha Womans Univ.공원  direction platformto move"
"movements_translations_3.json","1) (B2) 5호선 아차산 방면 승강장 하차","1) (B2) Exit at Line 5 아차산-bound platform"
"movements_translations_3.json","4) 군자 방면 엘리베이터 탑승","4) Take the elevator to 군자 direction"
"movements_translations_3.json","4) 광나루 방면 엘리베이터 탑승","4) Take the elevator to 광나루 direction"
"movements_translations_3.json","5) (B3) 광나루 방면 승강장으로 이동","5) (B3) Move to the 광나루-bound platform"
"movements_translations_3.json","4) 아차산 방면 엘리베이터 탑승","4) Take the elevator to 아차산 direction"
"movements_translations_3.json","5) (B3) 아차산 방면 승강장으로 이동","5) (B3) Move to the 아차산-bound platform"
"movements_translations_3.json","4) 천호 방면 엘리베이터 탑승","4) Take the elevator to 천호 direction"
"movements_translations_3.json","5) (B3) 천호 방면 승강장으로 이동","5) (B3) Move to the 천호-bound platform"
"movements_translations_3.json","3) (B1) 대합실 방향 엘리베이터 앞 표 내는 곳 통과","3) (B1) concourse direction elevator 앞 표 내는 곳 pass through"
"movements_translations_3.json","6) 광나루 방면 엘리베이터 탑승","6) Take the elevator to 광나루 direction"
"movements_translations_3.json","7) (B3) 광나루 방면 승강장으로 이동","7) (B3) Move to the 광나루-bound platform"
"movements_translations_3.json","6) 강동 방면 엘리베이터 탑승","6) Take the elevator to 강동 direction"
"movements_translations_3.json","7) (B3) 강동 방면 승강장으로 이동","7) (B3) Move to the 강동-bound platform"
"movements_translations_3.json","1) (B3) 5호선 광나루 방면 승강장 하차","1) (B3) Exit at Line 5 광나루-bound platform"
"movements_translations_3.json","6) 8호선 암사 방면 엘리베이터 탑승","6) Take the elevator to Line 8 암사 direction"
"movements_translations_3.json","7) (B2) 8호선 암사 방면 승강장으로 이동","7) (B2) Move to Line 8 암사-bound platform"
"movements_translations_3.json","6) 8호선 강동구청 방면 엘리베이터 탑승","6) Take the elevator to Line 8 강동구청 direction"
"movements_translations_3.json","7) (B2) 8호선 강동구청 방면 승강장으로 이동","7) (B2) Move to Line 8 강동구청-bound platform"
"movements_translations_3.json","1) (B3) 5호선 강동 방면 승강장 하차","1) (B3) Exit at Line 5 강동-bound platform"
"movements_translations_3.json","5) (B4) 천호 방면 승강장으로 이동","5) (B4) Move to the 천호-bound platform"
"movements_translations_3.json","4) 길동, 둔촌동 방면 엘리베이터 탑승","4) 길동, 둔촌동  direction elevator board"
"movements_translations_3.json","5) (B4) 길동, 둔촌동 방면 승강장으로 이동","5) (B4) 길동, 둔촌동  direction platformto move"
"movements_translations_3.json","2) (B1) 지하1층 대합실로 이동","2) (B1) B1 concourse로 move"
"movements_translations_3.json","4) (B3) 지하3층 대합실로 이동","4) (B3) B3 concourse로 move"
"movements_translations_3.json","6) 천호 방면 엘리베이터 탑승","6) Take the elevator to 천호 direction"
"movements_translations_3.json","7) (B4) 천호 방면 승강장으로 이동","7) (B4) Move to the 천호-bound platform"
"movements_translations_3.json","6) 길동, 둔촌동 방면 엘리베이터 탑승","6) 길동, 둔촌동  direction elevator board"
"movements_translations_3.json","7) (B4) 길동, 둔촌동 방면 승강장으로 이동","7) (B4) 길동, 둔촌동  direction platformto move"
"movements_translations_3.json","1) 천호로부터 들어오는 열차에서 하차","1) 천호로부터 들어오는 열차at exit"
"movements_translations_3.json","2) 현 승강장에서 상일동 방면 길동행 열차 탑승","2) 현 platformat 상일동  direction 길동행 열차 board"
"movements_translations_3.json","2) 현 승강장에서 마천방면 둔촌동행 열차 탑승","2) 현 platformat 마천 direction 둔촌동행 열차 board"
"movements_translations_3.json","6) 굽은다리 방면 엘리베이터 탑승","6) Take the elevator to 굽은다리 direction"
"movements_translations_3.json","7) (B3) 굽은다리 방면 승강장으로 이동","7) (B3) Move to the 굽은다리-bound platform"
"movements_translations_3.json","3) 길동 방면 엘리베이터 앞 표 내는 곳 통과","3) 길동  direction elevator 앞 표 내는 곳 pass through"